brand,model,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,age,Engine_Displacement
Ford,Edge SE,71200.0,Gasoline,250.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,18900.0,4,6.7
Alfa,Romeo Stelvio Ti,6645.0,Gasoline,2.0L I4 16V GDI SOHC Turbo,Automatic,white,black,None reported,No,43900.0,1,3.683781266631186
BMW,M3 CS,32000.0,Gasoline,453.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,70000.0,6,3.5
BMW,328 i,67500.0,Gasoline,230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,18000.0,13,2.7
Ford,F-250 XLT Crew Cab Super Duty,190321.0,Diesel,350.0HP 6.4L 8 Cylinder Engine Diesel Fuel,Automatic,white,other,None reported,Yes,15900.0,16,3.6
Nissan,Pathfinder S,135000.0,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,white,brown,None reported,Yes,8500.0,10,2.7
Acura,MDX Sport,183455.0,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Automatic,white,other,At least 1 accident or damage reported,Yes,7700.0,17,5.7
Buick,Enclave Leather,89726.0,Gasoline,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,white,brown,None reported,Yes,16000.0,9,3.0
Porsche,Cayenne Turbo,70800.0,Gasoline,520.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,52999.0,7,4.6
Cadillac,SRX Luxury Collection,87500.0,E85 Flex Fuel,308.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,Automatic,white,other,None reported,Yes,11499.0,12,2.0
FIAT,500 Lounge,85458.0,Gasoline,101.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,9000.0,11,3.683781266631186
Lexus,RX 350 Base,164500.0,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,white,black,At least 1 accident or damage reported,Yes,16500.0,11,4.0
Ford,F-150 Lariat,102000.0,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,23000.0,11,2.0
GMC,Sierra 1500 SLT,85000.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,32750.0,8,6.2
RAM,1500 Big Horn,11468.0,Gasoline,5.7L V8 16V MPFI OHV,Automatic,white,black,None reported,Yes,50204.0,2,2.0
Honda,Civic Sport,121212.0,Gasoline,1.5L I4 16V GDI DOHC Turbo,CVT,white,other,At least 1 accident or damage reported,Yes,18387.0,4,2.0
BMW,740e xDrive iPerformance,33214.0,Hybrid,322.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,Automatic,white,black,None reported,Yes,43500.0,5,3.6
Ford,F-250 XLT,29719.0,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,Automatic,white,gray,None reported,Yes,31000.0,7,3.0
Nissan,Maxima 3.5 SR,72150.0,Gasoline,300.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT,white,black,At least 1 accident or damage reported,Yes,26999.0,5,6.2
GMC,Yukon SLT,94500.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,white,other,At least 1 accident or damage reported,Yes,30000.0,9,2.3
Mercedes-Benz,GLS 550 Base 4MATIC,88454.0,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Other,white,other,None reported,Yes,39999.0,7,2.0
Cadillac,CTS Base,94100.0,Gasoline,255.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Manual,white,other,None reported,Yes,6099.0,19,3.0
Ford,Explorer Limited,17500.0,Hybrid,318.0HP 3.3L V6 Cylinder Engine Gas/Electric Hybrid,Automatic,white,black,None reported,Yes,46000.0,2,6.2
Volkswagen,Golf GTI 2.0T SE 4-Door,70500.0,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,23000.0,6,3.2
Hyundai,Genesis 4.6,120321.0,Gasoline,378.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,10500.0,14,3.5
Land,Rover Range Rover Sport HSE Dynamic,77690.0,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,43500.0,5,4.0
RAM,1500 Laramie,12940.0,Gasoline,5.7L V8 16V MPFI OHV,Automatic,white,black,At least 1 accident or damage reported,No,46999.0,2,3.5
BMW,X5 PHEV xDrive45e,31850.0,Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,Automatic,white,black,None reported,Yes,60500.0,2,4.0
BMW,M235 i,81000.0,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Manual,white,red,None reported,Yes,27890.0,9,4.6
Kia,Telluride SX,46347.0,Gasoline,3.8L V6 24V GDI DOHC,Automatic,white,black,None reported,No,46120.0,2,2.0
BMW,330 i xDrive,74381.0,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,white,brown,At least 1 accident or damage reported,Yes,22995.0,6,3.6
Porsche,Macan,2925.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Other,white,black,None reported,Yes,73300.0,1,3.6
Mercedes-Benz,AMG GLE 63 S Coupe 4MATIC,71500.0,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Automatic,white,white,None reported,Yes,61000.0,6,3.0
Dodge,Sprinter 2500 High Roof,55000.0,Diesel,154.0HP 2.7L 5 Cylinder Engine Diesel Fuel,Automatic,white,gray,None reported,Yes,24000.0,20,4.0
Honda,Accord EX-L,62200.0,Gasoline,192.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,Automatic,white,black,At least 1 accident or damage reported,Yes,21500.0,5,6.7
Jaguar,XJ8 L,78049.0,Gasoline,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,13980.0,18,3.683781266631186
Subaru,WRX Limited,73120.0,Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT,white,black,At least 1 accident or damage reported,Yes,19950.0,7,3.5
Chevrolet,Silverado 2500 LT,240000.0,Diesel,335.0HP 6.6L 8 Cylinder Engine Diesel Fuel,Automatic,white,black,None reported,Yes,18500.0,13,2.5
BMW,X5 xDrive40i,41000.0,Hybrid,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,white,black,None reported,Yes,50000.0,3,5.5
RAM,1500 Rebel,46000.0,Hybrid,305.0HP 3.6L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,white,black,None reported,Yes,37900.0,5,3.0
BMW,535 i xDrive,119750.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,15499.0,10,3.6
Nissan,350Z Touring,90000.0,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Manual,white,green,At least 1 accident or damage reported,Yes,12000.0,17,2.0
Ford,Transit Connect XLT,112000.0,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,white,black,At least 1 accident or damage reported,Yes,14500.0,9,4.8
Volvo,XC90 T6 Inscription,60000.0,Gasoline,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,37000.0,5,2.0
RAM,1500 Big Horn,41800.0,Diesel,260.0HP 3.0L V6 Cylinder Engine Diesel Fuel,Automatic,white,black,None reported,Yes,44900.0,3,2.4
RAM,1500 Rebel,32000.0,Hybrid,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,white,black,None reported,Yes,50927.0,3,3.0
Toyota,86 Base,14700.0,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,27350.0,4,2.5
GMC,Sierra 1500 SLE,100080.0,E85 Flex Fuel,285.0HP 4.3L V6 Cylinder Engine Flex Fuel Capability,Automatic,white,gray,None reported,Yes,22989.0,10,3.6
Ferrari,488 Spider Base,9005.0,Gasoline,3.9L V8 32V GDI DOHC Twin Turbo,Other,white,black,None reported,No,319900.0,5,1.6
Ferrari,GTC4Lusso T,31000.0,Gasoline,602.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,Automatic,white,red,None reported,Yes,197499.0,6,2.0
RAM,1500 Laramie,24213.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,46500.0,3,5.3
RAM,1500 Laramie,21165.0,Gasoline,5.7L V8 16V MPFI OHV,Automatic,white,black,None reported,No,46105.0,4,2.0
Ford,F-150 Lariat,117000.0,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,26500.0,8,2.3
Lexus,GX 470 Base,215000.0,Gasoline,235.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Automatic,white,other,At least 1 accident or damage reported,Yes,7350.0,20,2.0
Volkswagen,GTI Base,95798.0,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,white,black,None reported,Yes,9850.0,16,5.6
Mercedes-Benz,GLE 350 Base,26293.0,Gasoline,2.0 Liter Turbo,Automatic,white,other,None reported,No,49998.0,4,3.8
Jaguar,XF 35t Prestige,101453.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,white,other,At least 1 accident or damage reported,Yes,18500.0,7,2.4
RAM,3500 Laramie,106385.0,Diesel,385.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,Automatic,white,black,At least 1 accident or damage reported,Yes,42900.0,11,2.5
BMW,335 is,86629.0,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,white,red,None reported,Yes,20995.0,12,3.5
Audi,S6 4.0T Premium Plus,61258.0,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,49999.0,6,3.8
GMC,Sierra 1500 AT4,100.0,Diesel,277.0HP 3.0L Straight 6 Cylinder Engine Diesel Fuel,Automatic,white,black,None reported,Yes,62499.0,2,1.4
Toyota,Venza XLE,103466.0,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,white,gray,At least 1 accident or damage reported,Yes,14200.0,11,3.6
Toyota,Camry Hybrid Base,133121.0,Hybrid,147.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,Automatic,white,white,At least 1 accident or damage reported,Yes,7900.0,13,5.3
Porsche,Taycan Base,9728.0,Electric,375.0HP Electric Motor Electric Fuel System,Automatic,white,other,None reported,Yes,89000.0,2,3.5
Mercedes-Benz,Metris Base,17340.0,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,29000.0,8,6.2
Ford,Expedition EL XLT,195500.0,E85 Flex Fuel,310.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,Automatic,white,other,None reported,Yes,8999.0,13,3.683781266631186
Lexus,IS-F Base,77400.0,Gasoline,416.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,white,red,At least 1 accident or damage reported,Yes,34500.0,14,2.0
Cadillac,Escalade ESV Luxury,146200.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,24500.0,8,3.6
Ford,F-150 Lariat,33080.0,Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,47850.0,3,4.0
Jeep,Wrangler Sport,41000.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,25000.0,8,6.2
Mercedes-Benz,E-Class E 350,95816.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,12000.0,12,3.7
Jeep,Wrangler Unlimited Sport,132600.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,white,black,At least 1 accident or damage reported,Yes,17000.0,10,1.4
Acura,MDX 3.5L w/Technology Package,90605.0,Gasoline,3.5 Liter,Automatic,white,other,None reported,No,27698.0,5,4.0
Chevrolet,Camaro Z28,48000.0,Gasoline,310.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,21999.0,22,5.4
Chevrolet,Corvette Z06,41500.0,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Manual,white,black,None reported,Yes,66000.0,8,3.8
Porsche,Cayenne Base,70455.0,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,45855.0,6,5.9
Toyota,Corolla S Plus,68364.0,Gasoline,132.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,16000.0,8,3.6
Land,Rover Range Rover Supercharged LWB,54225.0,Gasoline,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,white,white,None reported,Yes,67500.0,4,1.6
Ford,E250 Cargo,87501.0,E85 Flex Fuel,225.0HP 4.6L 8 Cylinder Engine Flex Fuel Capability,Automatic,white,gray,At least 1 accident or damage reported,Yes,17777.0,11,3.0
Toyota,Camry Hybrid XLE,22000.0,Hybrid,208.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,Automatic,white,other,None reported,Yes,29500.0,6,5.2
GMC,Acadia SLE-2,100795.0,Gasoline,3.6L V6 24V GDI DOHC,Other,white,other,At least 1 accident or damage reported,Yes,12995.0,8,1.8
Land,Rover Range Rover Sport HSE Dynamic,20500.0,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,white,white,None reported,Yes,76000.0,5,2.4
Tesla,Model Y Long Range,500.0,Electric,425.0HP Electric Motor Electric Fuel System,Automatic,white,black,None reported,Yes,45900.0,2,2.7
Alfa,Romeo Giulia Quadrifoglio,10558.0,Gasoline,505.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,75000.0,3,6.0
Lexus,ES 250 Base,24364.0,Gasoline,2.5 Liter,Automatic,white,other,None reported,No,37998.0,3,6.8
Mercedes-Benz,Sprinter 2500,139200.0,Diesel,161.0HP 2.1L 4 Cylinder Engine Diesel Fuel,Automatic,white,black,At least 1 accident or damage reported,Yes,22000.0,8,3.3
Dodge,Dakota Sport,285000.0,Gasoline,230.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,Automatic,white,gray,None reported,Yes,6399.0,27,2.0
RAM,1500 Tradesman/Express,26269.0,E85 Flex Fuel,3.6L V6 24V MPFI DOHC Flexible Fuel,Automatic,white,black,At least 1 accident or damage reported,No,25307.0,7,2.5
Porsche,911 Turbo S,31000.0,Gasoline,580.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,179900.0,5,2.0
Jeep,Grand Cherokee Limited,93400.0,E85 Flex Fuel,290.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,Automatic,white,black,None reported,Yes,18900.0,9,2.0
BMW,X7 xDrive40i,9200.0,Hybrid,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,white,brown,At least 1 accident or damage reported,Yes,71200.0,3,3.683781266631186
Porsche,Cayman GT4,15168.0,Gasoline,385.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Manual,white,black,None reported,Yes,115000.0,8,3.5
Jeep,Grand Cherokee Laredo,166000.0,E85 Flex Fuel,290.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,Automatic,white,gray,At least 1 accident or damage reported,Yes,13000.0,12,2.4
Hummer,H3 Base,201000.0,Gasoline,242.0HP 3.7L 5 Cylinder Engine Gasoline Fuel,Automatic,white,black,At least 1 accident or damage reported,Yes,7200.0,17,5.4
GMC,Yukon XL 1500 SLT,145000.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,24950.0,9,3.683781266631186
Jeep,Wrangler Unlimited Sport,33060.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,36500.0,4,3.0
Volkswagen,CC 2.0T Sport,76495.0,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,white,black,At least 1 accident or damage reported,Yes,13000.0,8,3.5
Chevrolet,Corvette Stingray w/1LT,9000.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,white,white,None reported,Yes,82500.0,1,6.2
Ford,Mustang GT Premium,19900.0,Gasoline,412.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,26500.0,12,2.5
Tesla,Model Y Long Range,19800.0,Electric,425.0HP Electric Motor Electric Fuel System,Automatic,white,white,None reported,Yes,44990.0,4,2.7
Tesla,Model X Long Range,11860.0,Electric,670.0HP Electric Motor Electric Fuel System,Automatic,white,white,None reported,Yes,92500.0,2,3.4
Kia,K5 GT-Line,22101.0,Gasoline,1.6L I4 16V GDI DOHC Turbo,Automatic,white,black,At least 1 accident or damage reported,Yes,29430.0,2,3.5
Lincoln,MKZ Reserve I,36000.0,Gasoline,245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,26500.0,5,6.0
Audi,Q5 2.0T Premium Plus,50000.0,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,white,other,At least 1 accident or damage reported,Yes,27000.0,5,2.0
Mazda,CX-9 Signature,19500.0,Gasoline,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,white,brown,None reported,Yes,32250.0,6,4.0
BMW,X5 xDrive35i,74850.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,white,brown,At least 1 accident or damage reported,Yes,21900.0,8,4.7
Nissan,Maxima SV,117000.0,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,white,black,At least 1 accident or damage reported,Yes,10900.0,10,2.0
BMW,X3 xDrive30i,15000.0,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,white,brown,None reported,Yes,39995.0,3,4.4
Lincoln,Continental Reserve,56846.0,Gasoline,335.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,29000.0,7,1.4
Kia,Optima S,74000.0,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,15000.0,6,3.683781266631186
Jeep,Gladiator Overland,43000.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,46500.0,4,2.0
Chevrolet,Express 1500 Base,204000.0,E85 Flex Fuel,310.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Automatic,white,gray,At least 1 accident or damage reported,Yes,4900.0,14,5.0
BMW,430 i,58880.0,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,white,brown,None reported,Yes,21000.0,7,2.3
Porsche,Cayenne AWD,37500.0,Gasoline,335.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,59900.0,4,3.6
Ford,Mustang Mach-E GT,13856.0,Electric,480.0HP Electric Motor Electric Fuel System,Automatic,white,black,None reported,Yes,54000.0,2,2.4
Lexus,LS 460 Base,123256.0,Gasoline,386.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,24995.0,10,1.3
Cadillac,Escalade Premium Luxury,11459.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,white,brown,None reported,Yes,88900.0,3,5.0
Mercedes-Benz,C-Class C 300 4MATIC Sport,67289.0,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,white,gray,None reported,Yes,20490.0,8,2.5
Porsche,911 Turbo S,22000.0,Gasoline,580.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,174900.0,5,3.0
Chevrolet,Suburban Z71,19200.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,69790.0,2,2.0
Subaru,BRZ Limited,14000.0,Gasoline,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Manual,white,black,None reported,Yes,34999.0,2,3.9
Cadillac,Escalade Sport Platinum,38500.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,white,black,At least 1 accident or damage reported,Yes,94995.0,3,6.2
Nissan,Pathfinder S,41250.0,Gasoline,284.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT,white,black,None reported,Yes,21865.0,4,3.0
Acura,ILX 2.0L w/Premium Package,198000.0,Gasoline,150.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,white,black,At least 1 accident or damage reported,Yes,11000.0,11,2.0
Porsche,911 Carrera S,52044.0,Gasoline,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Manual,white,gray,None reported,Yes,76500.0,11,1.6
BMW,i3 Base,26000.0,Electric,170.0HP 0.65L Electric Motor Electric Fuel System,Automatic,white,other,None reported,Yes,14999.0,9,5.7
BMW,X3 xDrive30i,92040.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,white,black,None reported,Yes,24999.0,5,2.3
Ford,Mustang GT Premium,69000.0,Gasoline,315.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,20000.0,14,1.6
RAM,1500 Rebel,54800.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,white,black,At least 1 accident or damage reported,Yes,37050.0,6,6.2
Audi,Q5 2.0T Premium Plus,52105.0,E85 Flex Fuel,220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,Automatic,white,other,At least 1 accident or damage reported,Yes,20499.0,8,2.0
Mercedes-Benz,SL-Class SL500 Roadster,80081.0,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,12500.0,21,4.0
Bentley,Bentayga V8,24500.0,Gasoline,542.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,white,white,None reported,Yes,165000.0,3,3.0
BMW,X1 xDrive28i,52253.0,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,34500.0,5,3.5
Mercedes-Benz,Sprinter High Roof,1500.0,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,Automatic,white,gray,None reported,Yes,39500.0,9,4.0
Ford,Expedition Max Limited,30918.0,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,51999.0,3,1.4
Porsche,911 GT3,1750.0,Gasoline,502.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,275000.0,2,2.5
Maserati,Grecale Modena,3721.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,white,red,None reported,Yes,69645.0,1,4.6
Nissan,Quest SL,185000.0,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,white,gray,At least 1 accident or damage reported,Yes,7500.0,13,2.0
GMC,Sierra 2500 Denali,2043.0,Gasoline,401.0HP 6.6L 8 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,81500.0,0,3.6
Chevrolet,Corvette Stingray w/3LT,5194.0,Gasoline,6.2L V8 16V GDI OHV,Automatic,white,other,None reported,No,87500.0,4,3.683781266631186
BMW,330 i,42200.0,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,27500.0,5,2.4
Tesla,Model S 75D,102260.0,Electric,518.0HP Electric Motor Electric Fuel System,Automatic,white,black,None reported,Yes,31300.0,8,4.3
BMW,i3 Base w/Range Extender,74500.0,Electric,170.0HP 0.65L Electric Motor Electric Fuel System,Automatic,white,gray,None reported,Yes,11499.0,10,6.7
Ford,Expedition XLT,123921.0,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,Automatic,white,other,None reported,Yes,6900.0,17,6.7
Ford,Transit-250 Base,53000.0,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,white,black,At least 1 accident or damage reported,Yes,38500.0,4,4.4
Lexus,ES 250 Base,17570.0,Gasoline,2.5 Liter,Automatic,white,black,None reported,No,39998.0,3,3.4
Toyota,Highlander Limited,106000.0,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,white,gray,At least 1 accident or damage reported,Yes,16600.0,13,2.0
Audi,A3 2.0T Tech Premium,39600.0,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,26999.0,6,2.5
Audi,A6 55 Premium,25300.0,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,white,other,None reported,Yes,39900.0,4,2.0
GMC,Acadia SLE,26000.0,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,white,black,None reported,Yes,30900.0,3,1.8
